Client_ID,Balance_Limit_V1,Gender,EDUCATION_STATUS,MARITAL_STATUS,AGE,PAY_JULY,PAY_AUG,PAY_SEP,PAY_OCT,PAY_NOV,PAY_DEC,DUE_AMT_JULY,DUE_AMT_AUG,DUE_AMT_SEP,DUE_AMT_OCT,DUE_AMT_NOV,DUE_AMT_DEC,PAID_AMT_JULY,PAID_AMT_AUG,PAID_AMT_SEP,PAID_AMT_OCT,PAID_AMT_NOV,PAID_AMT_DEC,NEXT_MONTH_DEFAULT
A5451,100000,1,2,1,2,-1,-1,-1,-1,-1,-1,3832,3403,901,901,901,3049,3403,901,901,901,3049,0,0
A5452,200000,0,2,0,1,1,2,2,2,0,0,54934,57519,57976,56355,58466,59459,4158,2079,0,3026,2310,2310,0
A5453,400000,0,2,0,1,-1,-1,-1,-1,-1,-1,5800,5179,14112,5775,6212,0,5179,15581,5775,6212,0,0,1
A5454,200000,1,2,1,2,0,0,0,0,0,-1,113583,114220,84188,57260,57674,66186,4641,5775,2310,3465,66849,2772,0
A5455,200000,0,1,1,1,0,0,0,2,2,2,79972,82603,92446,94169,92358,103075,4620,12012,3927,0,12705,0,0
A5456,200000,0,2,1,0,1,2,2,2,0,0,163400,166352,166817,163499,144433,164996,6930,5082,0,6930,23100,23100,1
A5457,500000,1,0,1,0,0,0,0,0,0,0,434024,441134,451887,291709,297302,302612,18480,18480,11550,11550,11550,11550,0
A5458,300000,0,1,0,0,3,4,3,2,0,-1,256285,245837,233901,112904,65761,8951,0,0,0,3703,8951,127,1
A5459,500000,1,2,1,1,2,2,0,0,0,-2,49813,48369,51240,28602,-42,-42,0,4851,462,0,0,0,1
A5460,1000000,1,1,0,2,-1,-1,-1,-1,-1,-1,104923,158295,109531,112753,447475,186188,158318,109556,112834,447475,186188,25793,0
A5461,1000000,1,0,1,1,-1,-1,-1,2,-1,-1,1927,-347,1194,122,1393,23426,0,1541,0,1617,23562,12012,0
A5462,500000,0,2,0,2,0,0,0,0,0,0,486514,477722,470785,386008,377750,375502,17316,21123,13795,13532,14262,13969,0
A5463,1000000,1,0,1,1,0,0,0,0,0,0,282797,284144,284028,285768,278593,283377,13721,13860,10395,10395,10501,10418,0
A5464,100000,0,2,1,0,-1,2,2,0,0,0,10328,13276,12726,14461,17681,19686,3465,0,2310,3465,2310,1848,0
A5465,400000,0,1,1,0,1,-2,-2,-1,-1,-1,0,0,0,2079,0,1347,0,0,2079,0,1347,4620,0
A5468,500000,0,1,0,1,-2,-2,-2,-2,-2,-2,2869,0,0,0,0,0,0,0,0,0,0,0,0
A5469,1000000,0,0,1,1,-2,-2,-2,-2,-2,-2,-5,-5,-5,-5,-5,-5,0,0,0,0,0,2171,0
A5470,500000,0,1,0,1,-1,-1,2,-1,-1,-1,2587,2541,1709,1709,2056,1709,2541,0,1709,2056,1709,1709,0
A5471,400000,1,2,1,0,0,0,0,0,0,0,55556,157216,144382,141208,136496,134350,115500,6930,9240,11550,9240,4620,0
A5472,100000,1,0,1,0,0,0,-1,-1,-2,-2,6126,7223,3465,0,0,0,2772,3465,0,0,0,3770,1
A5473,100000,0,1,1,2,1,2,3,2,2,2,42869,47027,45606,44186,47494,46389,5544,0,0,4029,0,1386,1
A5474,1000000,1,0,1,1,0,0,0,0,0,0,79323,81023,74740,72934,118454,123793,2989,4620,4620,69300,6930,4620,0
A5475,1000000,0,0,1,1,1,2,2,2,2,0,393675,401570,391490,409300,372042,377311,17542,0,27720,0,15750,11970,1
A5476,200000,0,1,0,1,0,0,0,0,0,0,68552,70933,73276,74729,76302,78369,3495,3527,2670,2772,3338,8547,0
A5477,100000,0,2,0,2,2,2,0,0,0,0,10573,10067,12395,12643,13283,16158,0,2516,453,843,3465,0,0
A5478,300000,0,2,0,1,0,0,0,0,0,0,190131,194026,197939,200145,203927,208025,7533,7639,5962,5780,5833,6006,0
A5479,1000000,0,2,0,1,0,0,0,0,0,0,463414,468454,442178,187942,154456,154144,19208,15798,6930,5424,5546,5440,0
A5481,200000,0,2,1,1,0,0,0,0,0,0,187937,161499,165260,167570,124881,127364,7221,7833,6930,4620,4560,4719,0
A5482,400000,0,2,0,1,-1,0,0,0,0,-1,28563,134594,94528,55562,59727,179979,123456,46533,32760,38852,180843,36218,0
A5484,100000,0,2,1,0,0,-1,-1,-2,-2,-2,46200,3892,0,0,0,0,3892,0,0,0,0,0,0
A5485,300000,0,1,1,0,-2,-2,-2,-1,-1,-1,4708,26295,3837,4368,8503,2010,26302,3846,4375,8522,2010,4054,0
A5486,100000,1,1,1,0,2,2,2,2,2,3,693,693,693,693,3003,2657,0,0,0,2310,347,0,1
A5487,200000,0,1,0,2,0,0,0,0,0,0,77593,79750,78628,76764,77246,12735,4802,2772,0,1885,843,11550,0
A5489,400000,1,1,1,0,-1,-1,-1,-1,-1,-1,901,901,901,3313,3024,1247,901,901,3313,3024,1247,1247,0
A5490,500000,1,2,1,1,0,0,0,0,0,0,416865,396948,400381,355631,333116,330741,19173,23100,13860,13860,13860,10395,0
A5491,1000000,1,0,1,1,0,0,0,0,0,0,589163,570778,559734,551187,551425,549427,20804,19651,25184,19866,20030,18965,0
A5492,200000,1,2,1,0,0,0,-1,0,0,-1,222301,103677,2934,2033,901,901,2430,2934,0,0,901,0,0
A5493,1000000,0,0,1,0,1,-2,-1,-1,-2,-2,0,0,820,5001,5001,0,0,820,6549,774,774,774,0
A5494,200000,1,2,0,0,0,0,0,0,0,0,56844,43165,42899,41853,37373,29843,3234,3465,2991,8443,762,1171,0
A5495,1000000,1,0,0,1,0,0,0,0,0,0,491956,722938,862598,538043,527574,543282,547470,346500,23100,346500,24421,16893,0
A5496,300000,0,0,1,1,0,0,2,0,0,2,24652,25468,13377,8369,12830,12264,5440,0,1155,4620,0,2310,0
A5497,1000000,0,1,0,2,-1,0,0,-1,-1,-1,658327,634705,519750,38427,34650,108900,23100,57750,38427,34650,108900,4823,0
A5498,200000,1,1,0,2,0,0,0,2,0,0,24588,28097,32680,31476,35098,39106,4620,5775,0,4620,4620,4620,0
A5499,400000,1,0,1,3,0,0,0,2,2,2,302672,313049,341169,344573,350968,318514,15246,37422,12012,11804,0,12243,0
A5501,500000,0,2,0,1,0,0,0,0,0,0,372340,385955,394520,403705,375761,385661,23100,18480,16170,13860,16170,23100,0
A5502,1000000,0,2,0,2,1,-2,-1,-1,-1,2,0,383,5687,-347,2620,1795,383,5687,347,4234,0,1155,1
A5505,1500000,0,0,0,1,-1,-1,-1,-1,-1,-1,167514,0,14509,7960,14223,0,0,14509,7960,14223,0,33218,0
A5509,200000,1,1,0,1,0,0,0,0,0,0,135516,129002,127886,91511,93502,100011,15828,4643,3465,3465,8085,4620,0
A5510,1000000,1,1,0,2,0,0,0,0,0,0,501612,504536,499480,418923,418507,415419,18131,18293,14317,15073,15068,14142,0
A5511,500000,1,0,1,1,-2,-2,-1,-1,-2,-1,3437,5759,12153,2294,5761,8986,5787,12169,2301,5777,9000,11987,0
A5514,200000,0,0,1,0,-1,-1,-1,-1,-2,-2,11689,0,8974,0,0,0,0,8974,0,0,0,1987,0
A5515,1000000,0,0,1,1,0,-1,0,-1,-1,2,158503,15456,25320,20148,11033,6496,16990,23128,20189,11033,0,13860,0
A5516,100000,0,2,1,2,0,0,0,0,0,0,39480,40647,35860,34204,31571,37586,6930,6944,8099,8085,16195,16459,1
A5517,400000,0,0,1,0,2,0,0,0,0,0,292236,253971,242663,157436,155687,142675,13860,13860,11550,5775,6930,6930,0
A5518,1000000,1,0,1,1,0,0,0,0,2,0,266819,285532,325384,362973,291397,266872,23100,46221,46537,157,11802,11744,0
A5519,500000,0,2,0,0,0,0,0,0,0,0,79443,62243,60866,62197,64313,67840,3481,3296,2317,4620,4620,2449,0
A5520,200000,0,2,0,2,0,0,-1,-1,-2,-2,11000,7473,4551,0,0,0,2310,4551,0,0,0,0,0
A5522,100000,0,0,1,0,0,0,0,0,0,0,45699,48415,51441,52208,53326,54622,3465,3853,2310,2310,2181,1760,0
A5523,200000,0,2,1,0,0,0,2,0,0,0,72481,72580,71471,57207,59926,62539,13860,2599,3003,6930,5775,2772,0
A5524,1500000,1,0,1,1,-1,-1,-1,-1,-1,-1,9085,13684,90476,10818,16683,82573,13754,90952,10871,16768,82984,13283,0
A5526,300000,1,2,0,1,0,0,0,0,0,0,217523,168829,144400,85461,70018,61016,8085,5422,11550,6930,4620,23100,0
A5527,1000000,1,0,0,1,0,0,0,0,0,0,41104,54327,65001,75562,83657,93902,13860,11550,11550,9240,11550,20520,0
A5528,100000,1,1,0,2,0,0,0,0,0,0,66734,69416,68831,42652,28263,0,4625,2368,2841,2407,0,0,0
A5529,200000,0,0,1,1,0,-1,-1,2,0,0,15590,149286,108942,63604,61585,62421,149286,6930,0,2185,3289,2310,0
A5530,400000,1,1,1,1,0,0,0,0,-1,-1,267821,232321,24893,24893,2446,0,23100,2310,0,2446,0,0,0
A5531,100000,0,2,0,0,0,0,0,0,0,0,121589,64128,66507,67170,69589,20654,7309,3731,2084,3174,1772,1961,0
A5533,1000000,1,0,1,1,0,0,2,0,0,0,271899,286006,289406,292695,310353,250831,18480,11550,11550,23100,11550,11550,0
A5534,1000000,1,0,1,1,-2,-2,-2,-2,-2,-2,427142,274199,225470,175682,124726,73486,9623,7854,5978,3918,2571,3805,1
A5535,200000,1,2,1,0,0,0,0,-2,-2,-2,4555,5830,0,0,0,0,5775,0,0,0,0,0,1
A5536,500000,0,0,0,1,0,0,0,0,0,0,70892,73677,75786,65368,61303,56930,11557,11550,11550,4620,11550,6930,0
A5537,100000,0,2,1,0,0,0,2,0,0,2,13414,16523,18196,19845,23798,23114,3696,2310,2310,4620,0,3465,0
A5539,100000,0,1,1,2,-1,-1,-1,-1,-1,-1,6805,0,901,901,901,0,0,901,901,901,0,1802,1
A5540,1500000,1,0,0,1,-2,-1,-1,-1,-1,-1,77034,209868,97919,44440,80273,49582,209954,97939,44454,80273,49582,65967,0
A5541,100000,0,0,1,0,0,0,0,2,0,0,39799,40635,41003,39674,43234,43386,3003,5036,0,4200,2310,1571,0
A5542,200000,1,1,0,0,1,2,0,0,0,0,51850,50356,53430,56438,62051,67554,0,3922,4620,6930,6930,11550,0
A5543,1000000,1,2,1,1,2,2,2,2,2,0,255371,263056,266165,270108,260122,221642,15246,10857,11781,0,9702,6930,0
A5544,200000,1,1,1,0,1,-1,-1,-1,-1,-1,0,1922,961,961,961,961,2883,961,961,961,961,961,0
A5545,500000,1,0,1,0,1,-2,-1,0,-1,-1,0,0,14625,14923,1455,1155,0,14625,298,1455,1155,0,0
A5546,100000,0,1,0,2,0,0,0,0,0,0,63135,62765,65814,64890,66214,0,4620,4620,0,1324,0,0,0
A5547,100000,0,2,0,0,0,0,0,0,0,0,51467,54680,55978,52883,7697,7854,4038,3026,1132,155,157,0,0
A5548,1000000,0,2,0,1,-1,-1,-1,-1,-1,-1,6147,4671,4211,4211,4211,2767,4671,4211,4211,4211,2767,4777,0
A5549,1000000,0,2,1,0,0,0,0,0,-1,-1,379651,379404,365266,144082,1723,-105646,16170,11816,4620,1723,11608,126671,0
A5550,200000,1,2,1,0,1,2,0,0,0,0,115599,227420,112472,45676,46041,44437,2310,4620,2079,2079,2310,2310,0
A5551,300000,1,1,0,2,0,0,0,0,0,0,230781,201654,208796,129561,62497,51559,8693,11897,2541,2257,2777,8073,0
A5552,100000,1,2,0,1,1,2,2,0,0,0,36773,39129,37824,38355,38893,40095,3627,0,1848,1502,1848,2310,0
A5553,100000,1,2,1,0,1,-1,0,0,0,0,-4620,5717,10229,14710,20896,23100,10337,4620,4620,6422,4620,0,0
A5555,1000000,0,0,1,1,-2,-1,-1,-2,-2,-1,4807,4447,3825,4056,4103,7886,4447,3825,4056,4103,7886,252,0
A5556,400000,0,2,0,0,-2,-1,-1,-1,0,0,2476,2225,7556,38672,19011,15054,3052,7556,38672,0,8974,27651,0
A5558,300000,0,2,1,0,2,2,0,0,0,0,235220,229533,231806,167223,167235,167863,0,9071,6237,6468,6930,6930,1
A5559,400000,0,2,0,1,-2,-2,-2,-2,-2,-1,0,0,0,0,0,347,0,0,0,0,347,1871,1
A5560,300000,1,2,1,1,0,0,0,0,0,0,257741,237796,229247,168979,149529,152518,9471,8501,5800,5429,5475,6029,0
A5561,300000,0,2,1,0,0,0,0,0,0,0,246593,176424,158429,154541,146133,148785,6939,108570,5867,6930,6930,6930,0
A5562,200000,1,2,0,1,0,0,0,0,0,0,49573,29037,31254,34364,32703,43631,3003,2772,11550,2310,11550,18480,1
A5563,200000,1,0,1,0,0,-1,-1,-1,-1,-1,14387,1361,901,901,901,885,1361,901,901,901,885,5521,0
A5564,500000,0,0,1,0,-1,-1,-1,0,0,0,10571,4243,326992,324671,354786,354072,4243,326992,9868,46547,13860,22520,0
A5565,400000,0,1,0,2,0,0,0,0,0,0,318156,317620,316902,316024,315618,314345,11527,11492,11312,11617,11070,11520,1
A5566,1000000,0,0,0,1,0,-1,-1,-2,-2,-2,20471,7438,0,0,0,0,7438,0,0,0,0,0,0
A5567,300000,0,2,1,1,0,0,0,0,0,0,111157,103310,87191,79739,68240,97944,11550,4620,4620,4620,38041,6930,0
A5568,300000,0,1,1,2,-2,-2,-2,-2,-2,-2,5595,2065,0,0,3786,2132,2065,0,0,3786,2132,0,0
A5569,200000,1,2,0,0,0,0,0,0,0,0,41490,43172,44546,45084,44336,43539,3927,3696,2772,2310,2310,2772,0
A5570,300000,0,2,0,1,0,0,0,0,0,0,189799,178009,176921,145281,134733,137424,6759,8249,5500,4812,4851,4565,0
A5573,400000,0,2,0,2,0,0,0,0,0,0,328598,328417,327415,326920,327662,328367,12012,11781,11550,12012,11781,12012,0
A5577,400000,1,2,1,0,-2,-2,-2,-2,-2,-2,8378,0,0,0,0,0,0,0,0,0,0,0,1
A5578,100000,1,2,1,0,0,0,0,0,0,0,24334,20476,15572,8824,39143,40446,3003,3015,1155,31185,2310,3465,0
A5579,300000,0,1,0,1,0,0,0,0,0,0,63908,64763,68272,65738,67288,68607,3465,4620,2310,3465,3465,3465,0
A5580,100000,0,1,0,2,1,2,2,2,3,2,57568,60580,58910,66038,63793,64456,4620,0,8106,0,2606,0,1
A5581,1000000,1,0,0,1,1,2,0,0,0,0,138443,132772,126560,125821,119935,113227,0,5593,4537,4620,4620,3696,0
A5583,200000,1,2,0,1,0,0,0,-2,-2,-2,26473,36960,0,0,0,0,11550,0,0,0,0,0,0
A5584,200000,1,0,1,0,0,0,2,0,0,0,132576,139187,136223,67306,69069,69459,10164,702,2541,2809,3003,1361,0
A5585,400000,0,2,0,1,1,-2,-1,-1,-1,-1,0,0,707,8478,3403,12832,0,707,8478,3403,12832,3403,0
A5586,1000000,1,1,0,1,-1,0,0,0,0,-1,336800,310161,231529,133017,19764,730,14091,61495,15246,938,730,730,0
A5587,400000,0,2,1,0,0,0,0,0,0,0,238454,243617,252160,253774,259445,264758,9009,12590,9240,9764,9982,11550,0
A5588,1000000,0,1,0,2,-2,-2,-2,-2,-2,-2,730,730,5336,730,730,730,730,5336,730,730,730,730,1
A5590,200000,0,2,0,1,0,0,0,0,0,0,109510,87124,71317,56962,36611,19727,4710,3234,3724,0,0,0,0
A5591,300000,0,0,0,1,-1,-1,-1,-1,-1,-1,878,4925,0,2462,4047,1314,4925,0,2462,4047,1314,4925,0
A5592,100000,0,1,1,2,0,0,2,0,0,0,64306,70952,67734,64715,66089,66722,7692,0,2652,2760,2102,2310,0
A5593,100000,1,2,0,2,3,2,2,2,2,2,60797,63303,64146,65204,66163,64777,4158,2541,2772,2310,0,5082,0
A5595,100000,0,2,1,0,1,-1,-1,-2,-2,-1,-2,1395,0,0,0,829,1398,0,0,0,829,0,0
A5597,1000000,0,0,1,2,-1,-1,-1,0,0,-1,56544,25043,123206,57789,37050,90076,25054,123315,37062,0,91769,0,0
A5600,1000000,1,1,0,1,-1,-1,-2,-2,-2,-1,700,0,0,0,0,1987,0,0,0,0,1987,0,0
A5601,200000,0,2,0,0,2,0,0,0,0,0,190871,311573,155521,158586,162596,177276,5775,5553,6930,6468,17787,0,1
A5602,200000,0,2,1,1,0,0,0,0,0,2,33079,35535,37695,39381,43363,42319,3696,3465,2310,4620,0,2310,0
A5603,200000,0,0,1,0,0,0,0,0,0,0,96782,39972,38217,34158,36902,39496,9240,4620,6930,6930,6930,6930,0
A5604,1000000,0,2,1,1,0,0,0,0,0,0,329974,338491,349036,353647,361041,350750,13860,16170,13860,13860,23100,23100,0
A5605,200000,1,2,1,0,0,0,0,2,0,0,130806,135163,143049,139367,142430,151446,6468,11550,0,5313,11435,6237,1
A5606,1000000,0,0,0,1,0,0,0,0,0,0,578819,581928,593457,601667,614291,627779,21079,27143,21541,22326,23733,22712,0
A5607,100000,0,1,0,1,-1,-1,-1,0,-1,-1,901,0,1802,901,901,0,0,2703,0,901,0,1802,0
A5608,1000000,0,2,1,1,0,0,0,0,0,0,322425,284225,255835,229203,193714,166828,13860,10395,8085,6930,6930,17325,0
A5609,500000,0,0,1,0,-2,-2,-2,-2,-2,-2,0,0,998,0,0,0,0,998,0,0,0,0,0
A5610,200000,1,2,1,1,1,-2,-2,-2,-2,-1,-148,-148,-148,-148,-148,38713,0,0,0,0,39270,30030,0
A5611,400000,0,2,1,0,2,2,2,2,2,2,364560,372621,376352,373021,359942,388734,17325,13398,13167,0,41811,0,1
A5612,200000,1,2,1,1,0,0,0,0,0,0,115842,116706,115669,113490,112400,0,4768,4632,3158,3927,0,0,0
A5613,300000,0,0,0,1,-1,-1,-1,-1,-1,-1,3855,1640,4213,4546,0,1478,1640,4213,4546,0,1478,0,0
A5615,100000,1,2,1,0,0,0,0,0,0,0,61735,65348,68120,69847,70464,68771,4620,4620,3470,2569,2541,4620,0
A5616,1500000,0,2,1,1,-2,-2,-2,-1,0,0,30686,39875,187567,92513,125336,137604,39988,189277,92539,69300,46200,23100,0
A5617,100000,0,2,0,1,0,0,0,0,0,0,41871,44292,46419,42927,44613,83266,3112,2929,2310,2310,2310,2310,0
A5618,200000,0,2,1,0,0,0,-1,-1,-1,-1,81153,15151,1931,1931,1931,7623,12894,1931,1931,1931,7623,3410,0
A5619,500000,0,2,0,1,0,0,0,0,0,0,403407,400279,404486,310681,313885,287944,18838,18940,11458,12483,10825,10541,0
A5620,300000,0,2,1,0,0,0,0,0,0,0,44361,29293,32698,34456,36205,40203,4620,4620,2310,2310,4620,4620,0
A5622,100000,1,2,0,1,0,0,0,0,0,-2,69307,70386,69640,60129,0,0,3795,3280,2109,1617,0,0,0
A5623,400000,1,1,1,2,0,0,-1,0,-1,-1,31215,27258,5826,2913,901,901,2310,5826,0,901,901,901,0
A5624,200000,0,1,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A5626,1500000,0,0,1,1,0,0,0,0,0,0,1014852,941933,841528,798953,800822,814820,39374,32546,27632,27173,29007,28866,0
A5627,1000000,1,2,0,2,1,3,2,0,0,0,8203,7734,5784,4338,2892,1446,0,0,0,0,0,1446,1
A5628,400000,0,2,1,1,0,0,0,0,0,0,309963,315216,224982,229265,178304,165569,18813,15736,11633,6930,34650,23100,0
A5630,500000,0,0,0,1,-1,-1,-1,-1,-1,-1,730,730,730,730,730,730,730,730,730,730,730,730,0
A5631,100000,0,2,1,0,0,0,0,2,0,0,90303,91975,94287,90279,87990,92767,4544,7623,0,3234,7161,0,1
A5632,500000,1,1,1,0,0,0,0,0,0,0,139120,141002,74608,71716,49852,36962,9515,11550,7015,6988,7011,6930,0
A5633,300000,1,2,1,1,0,0,0,0,0,0,233363,224174,236479,232834,227020,223458,8270,30030,16170,13860,16170,18942,0
A5634,1000000,1,2,0,2,0,0,0,0,0,0,643116,659309,645608,634416,649475,665398,30030,24290,22832,25410,26392,27027,0
A5635,400000,0,1,1,1,0,0,0,0,0,0,179706,153430,193423,206489,225678,233456,11550,46200,18480,23100,11550,9240,0
A5636,1000000,0,0,0,1,0,0,0,0,0,0,206281,209549,200864,175786,176717,149603,11550,11550,6930,9240,11550,11550,0
A5637,500000,0,2,1,1,-1,-1,-1,0,-1,-1,3768,2365,3511,2116,1354,3386,2365,3511,0,1354,3386,986,0
A5639,200000,0,0,1,0,1,2,0,0,0,0,99559,97327,99623,102125,105900,115197,0,4620,4158,5775,12705,4160,0
A5640,400000,1,2,1,1,0,0,0,0,0,0,192934,194902,198669,202629,209563,202936,7131,7066,7115,10060,7676,7374,0
A5641,500000,1,2,1,1,0,0,0,0,-1,-1,57075,49767,96133,80464,40721,5544,4608,48665,33477,40841,5560,1148,0
A5642,400000,0,2,1,1,0,0,0,0,0,0,99205,101568,103892,105620,107450,109610,3872,3885,3303,3045,3075,3523,0
A5643,200000,0,2,1,1,-1,2,2,2,2,2,152582,155687,157526,160464,162959,166858,6930,5775,6930,5775,6930,0,0
A5644,1000000,0,2,0,2,-1,-1,-2,-2,-2,-2,34650,0,0,0,0,0,0,0,0,0,0,1802,0
A5645,1500000,1,0,0,1,1,1,0,0,0,0,22211,23091,410582,377221,367544,313370,2435,409055,10222,13088,11146,231520,0
A5647,400000,0,2,1,0,0,0,0,0,-1,-1,18984,10280,7602,3749,2091,0,2809,2310,74,2091,0,0,0
A5649,200000,1,1,0,1,0,0,0,2,0,0,44754,41053,46408,44010,45278,38023,3109,6154,2913,1806,1400,1347,0
A5650,1000000,1,0,1,1,0,0,0,0,0,-1,592108,568914,489085,113338,44518,42987,27741,22014,4888,21462,43239,44659,0
A5651,100000,0,2,1,1,1,-2,-2,-1,2,2,0,0,0,552,206,1361,0,0,552,0,1155,0,0
A5652,100000,0,2,1,0,-1,2,-1,2,0,0,522,522,9919,6614,3657,3049,0,9919,0,0,347,0,0
A5653,1000000,0,0,0,1,0,0,0,0,-1,0,87170,66403,45699,40975,2915,882,2712,2541,915,2924,21,17655,1
A5654,200000,0,0,1,0,0,0,0,0,0,0,15264,10559,14461,15616,11000,13130,4620,4620,1155,4620,4620,2310,0
A5657,1000000,1,2,0,1,1,-1,-1,0,0,0,-480,480,290494,297230,306301,314689,961,290494,11550,13860,13860,23100,0
A5658,500000,0,1,0,0,1,-2,-1,-1,-1,-1,0,0,2310,79958,1730,0,0,2310,79958,1730,0,0,0
A5659,200000,0,2,0,1,2,2,2,2,0,0,117729,117708,116893,115010,86285,0,2543,3465,90,2957,0,0,1
A5660,200000,0,2,0,0,0,0,0,0,0,0,16290,4863,16997,6727,6655,1277,4627,16170,6699,5775,924,0,0
A5661,200000,1,2,1,0,1,-1,-1,-1,-1,-1,-51,1927,-1476,3601,-474,1416,6930,0,6930,0,4620,2310,0
A5662,1000000,0,2,0,1,-1,-1,2,-1,-1,-1,2629,27487,13384,45870,8503,7364,27538,760,46704,8545,7401,30476,0
A5663,500000,0,2,0,1,-1,-1,-1,-1,0,0,17949,7544,462,36602,36602,-90,13504,462,36602,0,0,0,0
A5664,1000000,0,2,1,0,0,0,0,0,0,0,461540,280252,218350,200131,182349,163292,11589,7392,8085,6930,6930,170940,0
A5665,200000,0,0,1,0,1,-2,-2,-2,-1,-1,-2,-2,-2,-2,806,809,0,0,0,809,811,9416,0
A5666,1000000,0,1,0,2,0,0,0,0,0,0,685985,549050,411529,418094,359242,288896,18480,17094,22407,11781,10395,9268,1
A5667,1000000,1,0,1,1,0,0,0,-2,-2,-1,466158,473897,0,0,0,210342,21137,0,0,0,210342,231000,0
A5668,1000000,0,0,1,0,0,0,0,0,0,0,275209,232277,223328,184114,165585,55971,46214,57764,46662,92400,0,0,0
A5670,200000,0,2,0,2,2,0,0,0,0,0,44280,46650,48988,49961,51358,52019,3098,3125,1788,2201,1860,1922,1
A5671,1000000,0,2,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A5672,500000,1,2,1,0,0,0,0,0,0,0,227616,229143,228471,174581,138344,118785,9187,15052,3721,6930,16355,2615,0
A5673,200000,0,0,1,0,1,-1,0,0,0,0,-4553,116112,104867,104541,65500,38401,123047,4239,7020,0,16170,21483,0
A5674,400000,1,2,1,1,-1,0,0,0,0,0,258443,246803,236752,239572,240593,238484,9240,8547,8547,8676,8778,8085,0
A5675,300000,0,2,0,1,2,2,2,2,2,0,224142,223883,215470,225401,218854,220785,8085,0,16170,0,8316,9240,1
A5676,500000,0,2,1,0,1,-1,-1,-1,-1,-1,0,4001,1913,0,1148,4179,4001,1913,0,1148,4179,0,0
A5677,400000,1,2,1,1,0,0,-2,-2,-2,-2,19543,0,0,0,0,0,0,0,0,0,0,0,0
A5678,200000,1,1,0,2,0,0,0,0,0,0,102236,64772,64530,119898,55780,56422,5750,3197,1943,2340,1892,35006,0
A5679,400000,0,2,0,1,0,0,0,0,0,0,93666,96089,97956,100480,103017,105567,4620,4158,4158,4158,4620,4158,0
A5680,200000,0,1,0,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A5681,1000000,0,2,1,1,0,0,0,0,0,0,292665,246094,253832,245123,249947,256267,9240,12705,8720,9471,11550,10395,0
A5684,200000,0,1,1,2,0,0,0,0,0,0,42964,42961,43509,42677,41892,41065,3052,2952,1474,1511,1522,1287,0
A5685,400000,0,2,1,1,0,0,2,0,0,0,59113,67380,65618,66611,69780,71270,9240,0,2772,4620,3003,2982,0
A5687,500000,1,0,0,1,0,0,0,0,0,0,365941,288542,220388,220173,112569,201425,13869,11892,12273,6930,92400,0,0
A5688,1500000,0,0,0,1,0,0,-1,0,0,0,246385,924000,153084,185433,189790,255886,697620,153084,34650,7032,69397,78651,0
A5689,1000000,0,0,1,1,0,0,0,0,0,-1,58542,93356,92298,92000,21843,892,46200,11550,11550,2310,892,0,0
A5690,500000,1,2,1,1,-2,-2,-2,-2,-2,-2,374,1238,0,1143,0,0,1238,0,1143,0,0,1261,0
A5691,200000,1,0,1,1,-1,-1,-1,0,-1,-1,1802,598,17427,901,901,767,598,17427,0,901,767,1802,1
A5692,1000000,1,2,0,1,-2,-2,-2,-2,-1,-1,8840,22918,66900,6824,22966,6071,24334,68723,8046,24186,6089,281832,0
A5693,200000,0,0,1,0,-1,2,0,0,0,-1,6521,4066,6098,4066,2033,4412,0,4066,0,0,4412,0,1
A5694,200000,0,1,1,1,0,0,0,0,0,0,5519,7866,10196,10748,10617,10829,2458,2479,721,383,388,402,0
A5696,100000,1,0,1,0,0,0,0,0,0,0,37413,39806,42363,43276,44539,44844,3696,3927,2310,2310,1284,446,0
A5697,400000,0,0,1,0,0,0,0,0,0,0,253719,254689,254671,256306,242885,243421,12705,12243,8900,9240,9240,9129,0
A5698,400000,0,0,1,0,1,2,-1,-1,-1,-1,5951,5442,13809,6353,8411,4008,0,13860,6353,8411,4008,16840,1
A5699,500000,0,0,1,0,0,0,0,0,0,0,281427,210709,215059,219332,223906,228480,7648,7854,7854,8113,8284,7272,0
A5700,300000,0,2,1,0,0,0,0,0,0,0,247085,235523,198461,170104,166595,170395,11603,9009,6006,11550,6930,6930,0
A5701,500000,0,0,0,1,-1,-1,-2,-2,-2,-2,6336,0,0,0,0,0,0,0,0,0,0,0,1
A5703,1000000,1,0,1,1,-1,-1,-1,-1,0,0,62,427,0,1425,1425,0,427,0,1425,0,0,0,0
A5706,200000,1,0,1,0,-2,-2,-2,-2,-2,-2,19861,21869,-624,8540,21841,9573,21869,0,9164,21841,11550,6699,1
A5707,1000000,0,0,1,2,-1,-1,-1,-1,-1,-1,418600,13909,356907,45398,62285,128281,13966,363088,45625,62532,128466,27283,0
A5708,100000,0,2,0,0,0,0,0,2,0,0,49667,49469,49732,45142,42844,40469,3867,5082,0,1585,1629,9647,0
A5709,1000000,0,0,1,1,0,0,0,0,0,0,526511,504885,515786,226445,236770,185883,23100,23100,11550,13860,11550,11550,0
