Client_ID,Balance_Limit_V1,Gender,EDUCATION_STATUS,MARITAL_STATUS,AGE,PAY_JULY,PAY_AUG,PAY_SEP,PAY_OCT,PAY_NOV,PAY_DEC,DUE_AMT_AUG,PAID_AMT_JULY,PAID_AMT_AUG,PAID_AMT_SEP,PAID_AMT_OCT,PAID_AMT_NOV,PAID_AMT_DEC,Ability_to_pay_AUG,Ability_to_pay_SEP,Ability_to_pay_OCT,Ability_to_pay_NOV,Ability_to_pay_DEC,AVG_PAID_AMT,NEXT_MONTH_DEFAULT
A6493,100000,0,2,0,1,2,2,3,3,2,2,69083,6237,3465,0,2541,2310,0,-76013,-70695,-76540,-73772,-68981,2425.5,1
A6495,500000,0,2,1,1,-2,-2,-2,-2,-2,-2,5944,6214,0,0,4389,531,0,-5944,178,8956,-3149,-524,1855.6666666666667,0
A6497,200000,1,1,0,2,0,0,0,0,0,0,16542,2772,2772,1155,1155,1155,1155,-16542,-19021,-19854,-20686,-21495,1694.0,0
A6498,500000,0,2,0,1,0,0,2,0,0,0,442457,34650,13860,13860,9240,9240,7623,-442457,-472215,-347193,-213423,-215105,14745.5,0
A6500,400000,0,2,1,0,0,0,0,0,2,0,333347,16632,43890,24024,0,11391,21021,-333347,-327902,-326507,-337817,-291547,19493.0,0
A6501,100000,1,1,0,2,0,0,2,0,0,2,21065,5978,0,735,1991,0,1160,-21065,-21858,-20441,-22100,-23722,1644.0,1
A6502,500000,0,2,0,2,0,0,0,0,0,0,208831,7574,7722,7775,8046,8101,8381,-208831,-213086,-217329,-221876,-226295,7933.166666666667,0
A6504,200000,1,2,0,1,1,-2,-2,-2,-2,-1,0,0,0,0,0,5364,0,0,0,0,10728,-6812,894.0,0
A6505,500000,1,2,1,1,-1,-1,-1,-1,-1,-1,21626,21629,25685,21883,25733,22259,54597,4059,-3779,3855,-3456,32345,28631.0,0
A6506,400000,0,2,0,1,-1,-1,-1,-1,-1,-1,753,753,753,753,753,753,753,0,0,0,0,0,753.0,1
A6507,200000,1,2,1,2,1,2,0,0,0,2,13058,0,2772,2772,2772,0,2772,-18602,-15586,-18154,-17242,-22174,1848.0,0
A6508,1000000,0,2,1,0,-1,-1,-2,-1,0,-1,0,0,0,9552,0,5299,17020,0,19104,-9552,-1880,11721,5311.833333333333,0
A6509,1500000,0,2,1,1,0,0,0,0,-2,-1,48727,9392,11559,65,4696,7230,218510,-48727,-29279,-13405,967,213366,41908.666666666664,0
A6510,200000,1,2,1,0,2,2,3,3,3,3,2426,0,0,0,0,0,0,-2426,-2426,-2426,-2426,-2426,0.0,1
A6511,200000,1,0,1,1,0,0,0,0,0,0,53929,3423,2335,18,256,8106,0,-53929,-42414,-24103,-17064,-7623,2356.3333333333335,0
A6512,500000,0,2,0,2,-1,-1,-1,-1,-1,-1,0,0,1802,894,0,10494,3202,1802,-908,-894,10501,-7285,2732.0,0
A6513,1000000,1,1,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
A6514,400000,0,0,0,1,-1,2,-1,-1,0,-1,901,0,901,1802,0,901,901,-2703,901,-1802,-901,0,750.8333333333334,0
A6518,200000,1,2,1,0,2,-1,-1,0,0,0,1277,1617,2481,80850,3003,3234,3003,1204,78369,-82659,-81977,-83206,15698.0,0
A6519,100000,1,1,1,0,0,0,0,0,0,0,42830,11802,3696,5544,8778,1707,4620,-42830,-42204,-39252,-43948,-82569,6024.5,1
A6520,400000,1,0,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
A6521,1000000,0,0,1,1,0,0,2,0,0,-2,28896,8085,1617,0,0,0,0,-28896,-29531,-29069,0,0,1617.0,1
A6522,200000,0,1,1,0,0,0,0,0,0,0,141647,5914,3680,3114,2338,2347,2326,-141647,-130631,-99974,-65348,-64710,3286.5,1
A6523,1000000,0,0,1,0,-1,-1,-1,-1,0,-1,289,289,966,439,0,152,349,677,-522,-439,-439,197,365.8333333333333,0
A6524,300000,1,2,0,1,0,0,0,0,0,0,109122,4121,4165,4073,4257,10751,5306,-109122,-111476,-113694,-230254,-119515,5445.5,0
A6527,100000,0,0,1,0,-1,2,-1,0,0,-1,730,0,2190,0,0,2532,0,-5110,-2190,-1460,-730,-2532,787.0,0
A6528,200000,0,2,0,2,1,2,2,2,2,2,92827,0,8085,0,10395,0,3465,-108997,-99069,-94121,-74407,-66611,3657.5,0
A6529,300000,0,2,1,0,0,0,0,0,0,0,95158,4620,4620,3470,4012,3465,11666,-95158,-97475,-98697,-101183,-98778,5308.833333333333,1
A6531,1000000,1,1,0,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
A6533,500000,0,2,0,1,-1,-1,-1,-1,-1,-1,0,0,12585,1460,0,1492,0,12585,-11125,-1460,1492,-1492,2589.5,0
A6535,400000,1,0,0,1,0,0,0,0,0,0,89000,11550,4620,6930,2310,13860,20219,-89000,-80129,-70552,-140984,-54772,9914.833333333334,0
A6536,500000,0,2,0,0,0,0,0,0,0,0,10882,2553,2310,4645,1162,0,0,-10882,-9231,-13876,-7531,0,1778.3333333333333,0
A6539,1000000,0,2,1,0,-1,-1,-1,-2,-1,-1,866,2310,0,0,9240,6930,20790,-866,578,18769,5523,19954,6545.0,0
A6540,200000,0,0,1,0,0,0,2,2,2,2,184876,15708,0,13860,6930,0,11781,-184876,-208235,-200009,-188711,-204828,8046.5,1
A6544,1000000,0,0,0,1,-1,-1,-1,-1,-1,-1,8459,8810,17923,10282,6734,14745,20848,9464,-7549,-3515,8018,6138,13223.666666666666,0
A6545,1000000,1,1,0,1,0,0,0,0,0,0,441970,243668,10395,4620,4851,10164,6778,-441970,-214634,-120908,-119517,-127232,46746.0,0
A6546,500000,0,2,0,2,-1,-1,-1,-1,-1,-1,915,915,1065,915,1261,915,915,150,-150,346,-346,0,997.6666666666666,0
A6547,200000,1,2,1,0,0,0,0,0,0,2,97011,4620,4620,3714,13130,0,4620,-97011,-100014,-102072,-113495,-120561,5117.333333333333,0
A6548,400000,0,2,0,1,0,0,0,0,-1,-1,105828,5775,2772,6048,4650,10912,0,-105828,-102354,-63359,6262,-10912,5026.166666666667,0
A6549,100000,0,0,1,2,0,0,0,0,0,0,17782,2941,2400,2310,284,233,111,-17782,-13872,-14809,-7219,-7309,1379.8333333333333,0
A6550,100000,1,0,1,0,0,0,0,0,0,0,15803,2948,2975,2310,2310,5775,2310,-15803,-18140,-19785,-22095,-27870,3104.6666666666665,0
A6551,200000,1,2,1,0,1,3,2,0,-1,-1,117685,0,0,0,4211,43518,1481,-117685,-52529,-5345,39307,-42037,8201.666666666666,1
A6552,1000000,0,2,1,0,0,0,0,0,0,-1,51693,6930,6930,23100,23100,20647,4620,-51693,-57371,-75805,-98905,-16027,14221.166666666666,1
A6553,1000000,0,1,1,1,0,0,0,0,0,0,6417,3465,4620,4620,4620,3465,4620,-6417,-10936,-15343,-19681,-22797,4235.0,1
A6554,400000,1,1,0,1,-1,-1,-1,-1,-2,-2,2841,2841,6722,0,0,0,0,3881,-6722,0,0,0,1593.8333333333333,0
A6555,500000,1,0,1,0,-2,-2,-2,-2,-2,-1,0,2319,0,0,520,57323,23678,0,0,1040,114126,-57572,13973.333333333334,0
A6556,100000,1,0,1,1,1,2,0,0,0,2,54278,0,3962,3465,3465,2310,10788,-62202,-57327,-59141,-61296,-83824,3998.3333333333335,0
A6557,100000,1,2,1,0,3,2,2,3,2,2,35745,0,11319,0,1848,1848,1155,-58383,-45597,-49882,-92432,-46662,2695.0,1
A6558,1000000,1,1,0,2,2,0,-1,0,-1,-1,2730,2486,2486,0,2338,1224,1608,-2730,-2486,-1608,-1114,384,1690.3333333333333,1
A6559,500000,0,1,1,1,-1,-1,-1,-1,-1,-2,15690,15690,0,7346,6195,0,12920,-15690,7346,-1151,-6195,25840,7025.166666666667,0
A6560,1000000,0,2,0,1,0,0,0,0,0,0,106782,5775,6930,6930,3465,3465,4620,-106782,-83366,-78905,-52834,-52188,5197.5,1
A6561,300000,0,2,1,1,0,0,0,0,0,0,109716,4287,3851,3770,3844,4343,2446,-109716,-111589,-113818,-113227,-99623,3756.8333333333335,0
A6563,1000000,0,2,1,0,0,0,0,0,0,0,327849,11522,16170,11550,11550,11550,11550,-327849,-313562,-291515,-273365,-255387,12315.333333333334,0
A6564,200000,1,0,0,1,0,0,0,0,0,0,158813,7161,16567,23100,3839,6930,3119,-158813,-136720,-111291,-106715,-111906,10119.333333333334,0
A6565,200000,1,2,1,1,0,0,0,0,0,2,125574,5960,5907,5775,10395,0,4620,-125574,-127962,-130321,-135810,-138900,5442.833333333333,0
A6566,500000,1,2,1,0,0,0,0,0,0,0,189365,11550,9240,18480,11550,9240,12705,-189365,-192511,-207972,-216429,-221991,12127.5,0
A6567,400000,0,2,0,1,0,0,0,0,0,2,55805,2772,2393,714,1155,0,2310,-55805,-23310,-13641,-14345,-14558,1557.3333333333333,1
A6568,200000,0,0,1,0,0,0,-1,-1,-2,-2,0,0,1825,8538,6930,13222,5246,0,6713,-1608,10976,-2730,5960.166666666667,0
A6570,200000,1,2,1,2,3,2,0,0,0,0,27787,1171,2675,862,843,829,2566,-33137,-27115,-25435,-22841,-23276,1491.0,1
A6571,200000,0,2,0,2,1,-1,-1,-1,-1,-1,1610,1615,0,3647,0,3781,11190,-1610,3654,-2740,3790,7418,3372.1666666666665,0
A6572,100000,0,2,0,0,0,0,0,0,0,0,65186,3927,3465,1617,1617,1155,2310,-65186,-64135,-64618,-66011,-28032,2348.5,0
A6573,300000,0,0,1,0,0,0,0,0,0,0,77434,4361,4181,3003,2661,3026,2765,-77434,-79563,-72125,-73280,-75087,3332.8333333333335,0
A6575,500000,1,0,0,1,-2,-2,-2,-2,-2,-2,6110,6140,0,9529,3038,0,0,-6110,19081,-3430,-3038,0,3117.8333333333335,0
A6576,100000,0,2,1,0,0,0,0,0,2,2,30176,4620,3465,3465,0,5082,0,-30176,-33118,-36027,-45285,-39614,2772.0,1
A6577,1000000,1,1,0,1,-1,-1,-1,-1,-1,-1,5696,5775,0,1067,0,7089,647,-5696,1067,-1067,7089,-6442,2429.6666666666665,0
A6578,400000,0,0,0,1,0,0,0,0,0,0,231116,16170,9240,9240,9506,9240,8524,-231116,-236368,-241850,-238397,-217972,10320.0,0
A6579,1500000,0,0,0,1,-1,-1,-2,-2,-1,-1,0,0,0,0,172629,0,0,0,0,345258,-172629,0,28771.5,0
A6580,200000,0,2,1,0,2,2,2,0,0,0,117549,3696,0,2310,2310,2079,2079,-117549,-49307,-44241,-43781,-44786,2079.0,1
A6581,100000,1,0,1,0,0,0,0,0,0,0,12308,3465,34650,4620,2310,2079,2310,-12308,-42569,-45528,-45814,-44759,8239.0,0
A6582,1000000,1,1,0,1,2,3,3,2,2,2,502072,19635,11550,0,36960,18480,0,-536722,-502030,-561635,-543317,-516133,14437.5,1
A6583,500000,1,2,1,0,2,2,2,2,2,2,402129,13860,18480,16170,15015,13860,12936,-439089,-442790,-446428,-452076,-456703,15053.5,1
A6584,500000,0,2,1,0,-1,-1,2,0,0,-1,5198,5198,0,0,0,4444,0,-5198,-1901,-1901,1520,-2924,1607.0,1
A6585,1000000,0,0,1,1,-1,-1,-1,-1,-1,-1,29388,5306,16761,30261,25073,17410,8570,-12627,18831,-5188,-7663,-8840,17230.166666666668,0
A6587,1000000,1,1,0,1,-1,-1,-1,0,-1,-1,4193,4193,52377,219,38785,56094,40164,48184,-52098,-44890,17499,-15385,31972.0,0
A6588,1000000,0,2,1,1,0,0,0,-1,-1,-1,678851,18535,18559,536,217,337110,11550,-678851,-684354,-319,337327,-320776,64417.833333333336,0
A6589,1000000,1,0,0,2,0,-1,0,0,0,-1,19258,19718,11550,19635,23100,21890,16170,-7708,-22398,-33107,-49540,-5720,18677.166666666668,0
A6590,1000000,0,0,0,1,-1,0,0,-1,0,-1,3416,2400,3465,7300,2310,2040,64680,-3416,-6791,-4990,-9610,62640,13699.166666666666,0
A6591,1000000,0,2,0,1,-2,-2,-1,0,0,0,1481,1481,2980,67,0,7,1624,4479,-2913,-3047,-1603,-1610,1026.5,0
A6592,200000,0,2,0,1,2,0,0,0,-1,0,72516,3470,2310,0,69462,2726,2310,-72516,-63098,139,-64010,-67378,13379.666666666666,0
A6593,1500000,1,0,0,2,-2,-2,-2,-2,-2,-2,302035,604120,101453,89598,108187,65622,145532,-99129,77810,126841,23057,225442,185752.0,0
A6594,200000,1,2,1,2,0,0,0,0,0,0,113486,4352,4613,4488,1601,1578,1571,-113486,-113994,-103793,-45181,-43564,3033.8333333333335,0
A6595,200000,0,0,1,0,-1,2,-1,-1,-1,-1,2049,5,2063,882,6454,5916,177879,-6175,-1174,5572,-520,171972,32199.833333333332,0
A6596,200000,0,2,1,0,2,3,2,2,0,0,188302,0,4620,0,7140,5544,4620,-202162,-185137,-156096,-139351,-139683,3654.0,0
A6597,100000,0,2,1,2,0,0,0,0,0,0,35650,6930,6930,2310,4620,2310,2310,-35650,-36228,-37076,-40196,-40594,4235.0,0
A6598,1500000,0,0,1,0,0,0,0,0,0,0,172709,11596,23162,6932,11559,34650,11640,-172709,-182518,-171746,-179034,-207974,16589.833333333332,0
A6599,1000000,1,0,1,1,0,0,0,0,-2,-2,62472,4384,2324,0,0,0,0,-62472,-55456,0,0,0,1118.0,0
A6600,300000,1,2,1,1,0,0,0,0,0,0,124421,4754,3862,23100,4620,3936,4435,-124421,-91257,-104812,-107741,-109884,7451.166666666667,0
A6601,100000,1,2,1,0,1,3,2,2,3,2,17221,0,0,3003,0,0,2310,-17221,-22608,-19328,-18353,-22335,885.5,0
A6602,1000000,1,1,0,2,0,0,0,0,-1,0,74659,4107,3615,490,191504,4638,2719,-74659,-52040,-24260,-186683,-121561,34512.166666666664,0
A6603,200000,0,2,1,1,0,0,0,0,0,0,62432,3310,3047,1786,1818,1749,1421,-62432,-56500,-53502,-51471,-47440,2188.5,0
A6604,500000,0,2,0,1,0,0,0,0,0,0,54012,4620,2606,9887,0,0,0,-54012,-49716,-20363,-9887,0,2852.1666666666665,0
A6605,100000,0,1,1,0,0,0,2,2,-1,-1,47313,6468,0,552,7808,0,0,-47313,-46595,-43179,-2957,0,2471.3333333333335,0
A6606,300000,1,0,0,1,0,0,0,0,0,0,105696,5775,4620,4620,4622,4652,3708,-105696,-107831,-110709,-113255,-114486,4666.166666666667,0
A6607,1000000,0,0,1,1,0,0,0,0,0,0,254363,10395,9240,9240,9702,20305,9702,-254363,-259157,-264502,-270342,-260700,11430.666666666666,0
A6608,100000,0,2,1,0,4,3,2,0,0,0,48803,0,0,0,0,0,0,-48803,-46967,-46043,-46043,-16355,0.0,0
A6611,400000,0,1,1,0,0,0,0,0,0,0,65126,4620,11550,11550,2310,9240,15216,-65126,-71125,-48972,-50381,-31483,9081.0,0
A6612,400000,0,0,1,0,0,0,0,0,0,0,88219,5283,4784,3675,4620,3770,23100,-88219,-90834,-93001,-95768,-97600,7538.666666666667,0
A6613,300000,1,0,1,1,-1,-1,-1,-1,-1,-1,672,672,672,672,672,672,672,0,0,0,0,0,672.0,0
A6614,100000,0,2,1,0,0,0,0,0,0,0,19092,2638,3033,2310,866,1220,1386,-19092,-21797,-23384,-23874,-24696,1908.8333333333333,0
A6615,1000000,0,2,1,1,0,0,0,0,0,0,318092,16170,6930,16521,18480,9240,9240,-318092,-179448,-376622,-198678,-204608,12763.5,0
A6616,200000,1,1,1,1,-1,-1,-1,-1,-1,-1,753,753,753,753,1100,753,753,0,0,347,-347,0,810.8333333333334,1
A6617,200000,0,1,1,2,0,0,0,0,0,0,155331,6415,4045,2238,2319,2167,2592,-155331,-156001,-66188,-67574,-60487,3296.0,0
A6618,300000,1,2,1,0,2,0,0,0,0,2,70492,6930,23100,11550,13860,0,4620,-70492,-91439,-100672,-111938,-48808,10010.0,0
A6619,500000,1,2,1,1,-1,-1,0,0,0,-1,94541,94641,2795,23135,23121,27219,254807,-91746,-65387,-72945,-48960,227604,70953.0,0
A6621,1000000,0,0,0,1,-2,-1,-1,-2,-2,-2,7101,7124,1596,0,6036,873,1601,-5505,0,10483,-4272,2331,2871.6666666666665,0
A6622,200000,0,2,0,1,2,2,2,0,0,0,84802,7868,0,1478,1525,684,139,-84802,-68595,-42640,-37138,-28709,1949.0,1
A6623,300000,0,1,0,2,0,0,0,0,0,0,78455,4592,4389,136,55,0,0,-78455,-78094,-6851,-2825,0,1528.6666666666667,0
A6624,100000,0,2,1,0,1,2,0,0,2,0,13366,0,11550,3581,0,9240,9300,-36466,-24188,-26662,-44389,-34267,5611.833333333333,1
A6625,1000000,0,0,1,1,-1,-1,-1,-1,-1,2,7861,7861,13837,17942,93890,0,10677,5976,4105,75948,-98709,-98198,24034.5,0
A6626,1000000,1,0,1,0,0,0,0,0,-1,2,10968,4620,6637,2310,2037,0,0,-10968,-16200,-17838,-1691,-672,2600.6666666666665,0
A6627,1500000,0,2,1,1,0,0,0,0,0,0,191275,23100,23100,23100,184800,16170,13860,-191275,-184555,-170903,-317325,-306974,47355.0,0
A6628,200000,0,2,0,1,5,4,4,3,2,2,138521,2312,0,4622,0,9935,4620,-138521,-153417,-135985,-147456,-144213,3581.5,0
A6630,100000,0,1,0,1,2,2,2,2,2,2,47808,3927,0,4620,1756,0,4620,-47808,-55604,-53020,-50136,-58224,2487.1666666666665,1
A6632,400000,1,0,1,0,-2,-2,-2,-2,-2,-2,15978,16145,1924,14987,11903,18094,16470,-12130,28054,8863,24319,14899,13253.833333333334,0
A6633,300000,1,2,1,0,0,0,0,0,0,2,102458,4705,4747,4620,13659,0,4851,-102458,-104809,-106992,-118485,-125932,5430.333333333333,0
A6635,100000,0,2,1,1,-1,0,0,0,0,-1,17094,2673,2310,238,166,924,0,-17094,-15639,-11927,-8258,-901,1051.8333333333333,0
A6636,100000,1,2,1,0,2,2,0,0,2,0,33814,0,3465,5775,0,3465,3465,-40744,-35994,-41139,-47089,-42589,2695.0,1
A6637,200000,0,1,0,1,2,2,2,2,2,2,129956,0,11550,5544,5408,0,5634,-153056,-150411,-152024,-144024,-152624,4689.333333333333,1
A6638,1500000,1,2,0,1,0,0,0,0,0,0,20150,4930,2795,4620,4620,3848,3465,-20150,-14426,-16376,-18616,-20018,4046.3333333333335,0
A6639,500000,0,1,1,0,1,-2,-2,-1,-1,-2,0,0,0,18667,0,0,0,0,37334,-18667,0,0,3111.1666666666665,0
A6640,200000,1,1,0,2,1,-1,-1,0,0,-1,1118,1118,2310,0,0,2975,772,1192,-2146,-1095,0,-2203,1195.8333333333333,1
A6641,400000,1,0,1,1,0,0,0,0,0,0,306010,15015,10857,11550,10626,12012,10395,-306010,-299321,-299905,-289632,-288616,11742.5,1
A6643,500000,1,0,1,0,0,0,0,2,2,2,327576,15726,26842,11550,34650,0,9446,-327576,-348856,-420512,-379776,-392015,16369.0,0
A6644,100000,1,0,1,0,0,0,2,0,0,0,40453,7323,0,2310,2310,6930,0,-40453,-43719,-40120,-41485,-43943,3145.5,0
A6645,200000,0,2,1,2,0,0,0,0,0,0,111991,5036,5091,1515,4987,1566,1966,-111991,-114357,-40684,-44955,-43105,3360.1666666666665,0
A6646,100000,0,2,0,2,1,2,2,2,2,2,66844,4158,4574,2772,3234,0,1848,-75992,-75140,-77034,-72363,-74585,2764.3333333333335,1
A6647,400000,1,2,0,0,0,0,0,0,0,0,311725,15468,11550,11240,12243,11677,11550,-311725,-301386,-305008,-304830,-287031,12288.0,0
A6648,400000,1,2,0,2,1,2,2,2,2,2,25623,0,4620,0,3465,0,4620,-34863,-29799,-35565,-31629,-40016,2117.5,0
A6649,1000000,1,0,0,1,-1,-1,-1,-2,-1,-1,19263,19263,0,0,4063,6061,0,-19263,0,8126,1998,-6061,4897.833333333333,0
A6650,1000000,0,0,1,1,0,0,-1,-1,-1,-1,18073,17325,17325,17325,17325,17325,98318,-18073,0,0,0,80993,30823.833333333332,0
A6651,200000,0,2,0,1,0,0,0,0,0,0,112696,4962,4920,2772,2338,4699,2248,-112696,-114964,-64306,-195911,-64183,3656.5,0
A6652,300000,1,2,1,0,0,0,0,0,0,0,252931,9240,9933,9619,10395,9702,11550,-252931,-258614,-258191,-258034,-258406,10073.166666666666,0
A6654,200000,0,2,1,1,0,0,0,0,0,0,89485,3992,3259,2331,1398,4648,483,-89485,-73742,-59794,-46650,-45031,2685.1666666666665,1
A6655,500000,0,0,1,0,2,0,0,0,0,0,245849,14680,15015,11550,11820,13038,11012,-245849,-253490,-257535,-265368,-273830,12852.5,1
A6656,1500000,1,2,0,2,-1,-1,-1,-1,-1,-1,25586,25768,9295,1742,16239,39386,14006,-16291,-7115,17981,24888,-24966,17739.333333333332,0
A6657,1000000,0,1,1,1,1,-1,-1,-1,-1,-1,6699,6699,4620,4620,0,10993,0,-2079,0,-4620,10993,-10993,4488.666666666667,0
A6659,300000,1,2,0,1,0,0,0,0,2,2,63964,3465,3465,3465,3465,0,4054,-63964,-63740,-59674,-58485,-60508,2985.6666666666665,1
A6660,100000,1,2,1,1,1,2,2,0,0,0,17653,2354,0,0,0,0,0,-17653,-12430,-8757,-8757,0,392.3333333333333,0
A6661,1000000,0,2,0,1,0,0,0,0,0,0,11880,2668,2310,2310,2310,0,5775,-11880,-13832,-16142,-18452,0,2562.1666666666665,0
A6662,500000,0,0,0,1,0,0,-1,-1,-1,-1,106366,23100,25410,26186,0,9471,17325,-106366,1411,-3654,9577,7960,16915.333333333332,0
A6663,1000000,1,0,0,1,-1,-1,-2,-1,-1,-2,0,0,0,107069,0,0,55440,0,214138,-107069,0,110880,27084.833333333332,1
A6666,400000,1,2,0,1,1,2,-1,-1,0,0,8963,2310,11550,13768,11550,11550,2310,-32063,10587,2294,-17884,-26279,8839.666666666666,0
A6668,200000,1,2,1,1,1,2,2,2,2,2,86819,0,6930,0,6946,16,7205,-100679,-88757,-99852,-90859,-97759,3516.1666666666665,0
A6669,200000,1,1,0,2,0,0,0,0,0,0,102201,6930,5775,4585,2687,2901,3040,-102201,-148080,-77168,-78780,-80547,4319.666666666667,0
A6671,1000000,1,0,1,0,-1,0,0,0,0,-2,28838,2927,3927,561,0,0,508200,-28838,-32148,-28009,0,1016400,85935.83333333333,0
A6672,1000000,0,0,1,1,-1,-1,-1,-1,-1,2,753,753,753,3368,2199,0,753,0,2615,-1169,-2199,-2606,1304.3333333333333,0
A6673,300000,0,0,1,1,-1,-1,-1,-1,-1,-1,1354,1354,8455,13292,13088,13088,14428,7101,4837,-204,0,1340,10617.5,0
A6674,100000,1,0,1,1,1,2,2,2,2,0,64239,3927,0,4158,0,2310,2310,-64239,-58346,-52654,-56108,-52936,2117.5,0
A6675,1000000,1,0,1,1,-1,-1,-1,-1,-1,-1,63682,64666,21280,16052,18790,23199,64708,-42402,-5121,2955,4513,43798,34782.5,0
A6676,1000000,0,2,0,1,1,-2,-1,-1,-1,-1,0,0,1139,0,1337,8106,2767,2278,-1139,1349,6780,-5339,2224.8333333333335,0
A6677,500000,1,0,1,1,0,0,2,0,0,0,229859,11319,9471,8316,10395,9240,9009,-229859,-247902,-233800,-233765,-238334,9625.0,0
A6678,100000,1,1,1,0,1,2,0,0,0,0,36722,0,3003,1324,1331,1386,4389,-42728,-37496,-38242,-37200,-37087,1905.5,0
A6679,100000,0,2,0,1,0,0,0,0,0,0,39912,2987,3012,1543,1947,1970,1825,-39912,-42248,-43088,-44340,-45230,2214.0,1
A6680,300000,0,0,1,0,1,2,-1,-1,0,0,4555,12,3294,13075,0,0,0,-11143,9781,-13075,-13075,0,2730.1666666666665,0
A6681,400000,1,2,0,1,0,0,0,0,0,0,205477,7496,7431,7339,7591,9702,5775,-205477,-209452,-206172,-210483,-219693,7555.666666666667,0
A6683,100000,1,2,0,1,1,2,0,0,0,0,27898,0,2800,1076,1120,2079,2310,-33498,-29519,-30106,-30741,-32305,1564.1666666666667,1
A6684,100000,1,0,0,1,-1,-1,2,0,0,2,22215,11550,0,1155,2541,0,2310,-22215,-23809,-22326,-24186,-28110,2926.0,1
A6685,500000,1,2,0,1,-1,-1,-1,-1,-1,-1,27337,27374,40545,19249,47138,22573,21518,13208,-20899,27898,-24565,-1055,29732.833333333332,0
A6686,1000000,0,2,1,0,0,0,0,0,0,0,332053,11642,6930,4620,4620,4620,6930,-332053,-128219,-131072,-133941,-136717,6560.333333333333,0
A6687,1000000,1,0,1,0,2,2,2,2,2,2,292769,14553,0,13860,5775,0,3465,-292769,-309332,-218544,-123666,-90811,6275.5,1
A6688,1000000,1,2,0,1,3,3,2,2,0,0,486705,0,18480,0,18018,18018,19173,-542145,-493781,-518413,-492222,-502055,12281.5,1
A6689,100000,1,2,0,1,1,2,0,0,-1,-1,34472,0,2310,1155,3511,0,0,-39092,-25262,-26417,-3511,0,1162.6666666666667,0
A6692,400000,1,1,1,1,0,0,0,0,0,0,105539,6392,6396,4137,4454,4528,3375,-105539,-110164,-112525,-114403,-116399,4880.333333333333,0
A6693,100000,1,2,1,0,1,-1,-1,0,0,0,305,305,23562,1247,1386,2310,0,23257,-22008,-23433,-24024,0,4801.666666666667,0
A6694,1000000,1,0,0,1,0,-1,-1,0,0,0,6098,6182,437907,14054,13393,10688,8291,431809,-406946,-401760,-370877,-339856,81752.5,0
A6696,1000000,0,0,1,1,1,-2,-2,-1,-1,-2,5498,5498,0,2241,0,206,0,-5498,4482,-2241,206,-206,1324.1666666666667,0
A6697,1000000,1,2,0,1,0,0,2,0,-1,-1,113273,11550,0,11550,23100,0,23100,-113273,-95232,-35962,-23100,23100,11550.0,0
A6699,500000,1,1,0,0,-2,-2,-2,-2,-2,-2,22645,2310,8140,2146,2007,16,3666,-6365,-3624,1880,2056,9570,3047.5,0
A6700,200000,1,2,1,1,1,-2,-1,-1,-2,-2,0,0,1802,0,0,0,0,3604,-1802,0,0,0,300.3333333333333,0
A6701,300000,0,2,1,0,2,0,0,0,0,0,207219,8316,9240,5775,6237,6006,6006,-207219,-212388,-164474,-161247,-164213,6930.0,1
A6703,500000,0,2,1,1,6,5,4,3,2,0,160952,0,0,4620,0,4447,2610,-160952,-175505,-158161,-164678,-129737,1946.1666666666667,1
A6704,100000,1,0,1,0,0,0,0,0,0,0,60781,4620,6930,4620,2310,3465,2310,-60781,-64916,-67170,-67454,-55722,4042.5,0
A6705,400000,1,2,1,0,0,0,0,0,-1,0,296093,9822,6930,3550,23100,49203,1504,-296093,-174463,-177551,35040,-62640,15684.833333333334,0
A6706,300000,1,2,1,0,0,0,0,0,0,0,117602,4620,3465,3465,3465,3465,3465,-117602,-103818,-85877,-88346,-66255,3657.5,0
A6707,400000,0,2,1,1,1,-2,-2,-1,-1,-2,-462,0,462,14255,0,0,0,1386,28510,-14255,0,0,2452.8333333333335,0
A6708,100000,0,2,1,0,0,0,0,0,0,-1,44024,4336,3465,1155,0,1746,54863,-44024,-45463,-45061,-33855,53117,10927.5,0
A6709,100000,0,2,1,0,2,2,2,0,0,0,66819,8145,0,2698,2449,4389,0,-66819,-70462,-65992,-67034,-70293,2946.8333333333335,0
A6710,200000,0,2,1,0,0,0,0,0,0,0,68258,9240,3684,1790,2310,1386,4620,-68258,-68619,-67018,-65500,-38297,3838.3333333333335,0
A6711,200000,1,1,1,0,0,0,0,-1,0,0,176200,5288,2322,71756,2527,2562,2340,-176200,-83696,-67235,-70053,-69970,14465.833333333334,0
A6712,200000,0,2,1,0,0,0,0,-1,-1,0,10922,2606,2657,3144,3239,2310,795,-10922,-13283,95,-929,-4414,2458.5,0
A6713,300000,1,2,1,2,0,0,0,0,0,0,222615,9240,6930,6930,6930,6930,6930,-222615,-187787,-153465,-150092,-154657,7315.0,0
